Year,Month,Date,Equity Type,Commodity Name,Expiry,Price Unit,C/P Option,Strike Price,Open Price,Spot Price,Trading Volume Lots,Lot Size Units
2017,June,2017-06-01,FUTCOM,COTTON,2017-06-30,1 BALES,N.A.,N.A.,20990,20490,1473,25 BALES
2017,June,2017-06-01,FUTCOM,COTTON,2017-07-31,1 BALES,N.A.,N.A.,21240,20490,391,25 BALES
2017,June,2017-06-01,FUTCOM,COTTON,2017-10-31,1 BALES,N.A.,N.A.,19710,20490,7,25 BALES
2017,June,2017-06-01,FUTCOM,COTTON,2017-11-30,1 BALES,N.A.,N.A.,-,20490,-,25 BALES
2017,June,2017-06-01,FUTCOM,COTTON,2017-12-29,1 BALES,N.A.,N.A.,18990,20490,2,25 BALES
2017,June,2017-06-01,FUTCOM,CRUDEOIL,2017-06-19,1 BBL,N.A.,N.A.,3135,3118,184743,100 BBL
2017,June,2017-06-01,FUTCOM,CRUDEOIL,2017-07-19,1 BBL,N.A.,N.A.,3183,3118,4121,100 BBL
2017,June,2017-06-01,FUTCOM,CRUDEOIL,2017-08-21,1 BBL,N.A.,N.A.,3212,3118,149,100 BBL
2017,June,2017-06-01,FUTCOM,CRUDEOIL,2017-09-19,1 BBL,N.A.,N.A.,3223,3118,2,100 BBL
2017,June,2017-06-01,FUTCOM,CRUDEOIL,2017-10-18,1 BBL,N.A.,N.A.,3250,3118,1,100 BBL
2017,June,2017-06-01,FUTCOM,CRUDEOIL,2017-11-17,1 BBL,N.A.,N.A.,-,3118,-,100 BBL
2017,June,2017-06-01,FUTCOM,NATURALGAS,2017-06-27,1 mmBtu,N.A.,N.A.,199.8,193.9,63512,1250 mmBtu
2017,June,2017-06-01,FUTCOM,NATURALGAS,2017-07-26,1 mmBtu,N.A.,N.A.,203.1,193.9,2736,1250 mmBtu
2017,June,2017-06-01,FUTCOM,NATURALGAS,2017-08-28,1 mmBtu,N.A.,N.A.,202.9,193.9,281,1250 mmBtu
2017,June,2017-06-02,FUTCOM,COTTON,2017-06-30,1 BALES,N.A.,N.A.,21120,20420,2285,25 BALES
2017,June,2017-06-02,FUTCOM,COTTON,2017-07-31,1 BALES,N.A.,N.A.,21320,20420,526,25 BALES
2017,June,2017-06-02,FUTCOM,COTTON,2017-10-31,1 BALES,N.A.,N.A.,19470,20420,46,25 BALES
